timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
54436,29.00,34.891,0,1090,1353,291,0,6,1872444,0
54539,29.00,35.472,0,1096,1371,291,0,6,1872444,0
54640,29.00,33.592,0,1098,1382,291,0,0,1872444,0
54745,29.00,34.406,0,1098,1382,291,0,0,1872444,0
54849,29.00,35.952,0,1098,1382,291,0,0,1872444,0
54950,30.00,34.641,0,1102,1369,291,0,6,1872444,0
55051,30.00,34.849,0,1104,1382,291,0,0,1872444,0
55153,30.00,33.359,0,1104,1382,291,0,0,1872444,0
55255,30.00,33.889,0,1104,1382,291,0,0,1872444,0
55355,30.00,33.032,0,1104,1382,291,0,0,1872444,0
55455,30.00,32.980,0,1104,1382,291,0,0,1872444,0
55556,30.00,33.311,0,1106,1382,291,0,0,1872444,0
55660,30.00,33.548,0,1106,1382,291,0,0,1872444,0
55762,30.00,35.962,0,1108,1355,291,0,6,1872444,0
55863,30.00,34.391,0,1112,1373,291,0,6,1872444,0
55965,29.00,33.023,0,1114,1382,291,0,0,1872444,0
56071,29.00,36.947,0,1114,1382,291,0,0,1872444,0
56201,29.00,33.227,0,1114,1382,291,0,0,1872444,0
56305,29.00,34.525,0,1116,1382,291,0,0,1872444,0
56433,29.00,32.976,0,1116,1382,291,0,0,1872444,0
56564,29.00,33.270,0,1118,1346,291,0,6,1872444,0
56696,29.00,33.688,0,1126,1370,291,0,6,1872444,0
56833,29.00,34.158,0,1126,1382,291,0,0,1872444,0
56953,30.00,31.122,0,1126,1382,291,0,0,1872444,0
57084,30.00,33.047,0,1130,1372,291,0,6,1872444,0
57210,30.00,31.667,0,1130,1382,291,0,0,1872444,0
57334,30.00,30.702,0,1130,1382,291,0,0,1872444,0
57464,30.00,32.875,0,1132,1382,291,0,0,1872444,0
57592,30.00,32.848,0,1134,1353,291,0,6,1872444,0
57719,30.00,32.109,0,1140,1377,291,0,5,1872444,0
57845,30.00,30.810,0,1140,1382,291,0,0,1872444,0
57967,32.00,30.045,0,1142,1382,291,0,0,1872444,0
58091,32.00,30.753,0,1142,1382,291,0,0,1872444,0
58212,32.00,30.361,0,1148,1381,291,0,1,1872444,0
58334,32.00,31.337,0,1148,1382,291,0,0,1872444,0
58458,32.00,30.741,0,1148,1382,291,0,0,1872444,0
58578,32.00,30.047,0,1148,1382,291,0,0,1872444,0
58702,32.00,30.808,0,1148,1382,291,0,0,1872444,0
58822,32.00,30.077,0,1148,1382,291,0,0,1872444,0
58944,33.00,29.778,0,1152,1355,291,0,6,1872444,0
59064,33.00,30.472,0,1158,1379,291,0,3,1872444,0
59181,33.00,29.811,0,1158,1382,291,0,0,1872444,0
59303,33.00,30.229,0,1158,1382,291,0,0,1872444,0
59423,33.00,29.961,0,1158,1382,291,0,0,1872444,0
59542,33.00,29.569,0,1158,1382,291,0,0,1872444,0
59661,33.00,29.835,0,1160,1382,291,0,0,1872444,0
59784,33.00,29.673,0,1164,1352,291,0,6,1872444,0
59902,33.00,29.823,0,1170,1376,291,0,6,1872444,0
60025,33.00,30.163,0,1172,1382,291,0,0,1872444,0
