timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
58075,31.00,30.456,0,1233,1382,287,0,0,1846875,0
58199,31.00,32.670,0,1237,1363,287,0,6,1846875,0
58320,31.00,30.759,0,1241,1382,287,0,0,1846875,0
58442,31.00,31.467,0,1241,1382,287,0,0,1846875,0
58566,31.00,30.426,0,1241,1382,287,0,0,1846875,0
58685,31.00,30.186,0,1241,1382,287,0,0,1846875,0
58806,31.00,29.623,0,1241,1382,287,0,0,1846875,0
58932,31.00,30.603,0,1241,1382,287,0,0,1846875,0
59052,33.00,29.979,0,1247,1361,287,0,6,1846875,0
59172,33.00,29.857,0,1251,1382,287,0,0,1846875,0
59292,33.00,30.150,0,1251,1382,287,0,0,1846875,0
59412,33.00,30.145,0,1251,1382,287,0,0,1846875,0
59533,33.00,30.052,0,1253,1382,287,0,0,1846875,0
59652,33.00,29.746,0,1253,1382,287,0,0,1846875,0
59770,33.00,29.618,0,1253,1382,287,0,0,1846875,0
59888,33.00,29.748,0,1257,1352,287,0,6,1846875,0
60007,33.00,30.166,0,1265,1376,287,0,6,1846875,0
