timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms
57694,30.00,31.665,0,1826,1371,290,0,6,1861731,0
57819,30.00,32.392,0,1828,1382,290,0,0,1861731,0
57942,32.00,30.555,0,1828,1382,290,0,0,1861731,0
58064,32.00,30.541,0,1828,1382,290,0,0,1861731,0
58186,32.00,30.742,0,1834,1381,290,0,1,1861731,0
58309,32.00,31.216,0,1834,1382,290,0,0,1861731,0
58431,32.00,30.171,0,1836,1382,290,0,0,1861731,0
58551,32.00,30.221,0,1836,1382,290,0,0,1861731,0
58673,32.00,30.495,0,1836,1382,290,0,0,1861731,0
58792,32.00,29.849,0,1836,1382,290,0,0,1861731,0
58917,32.00,30.254,0,1838,1355,290,0,6,1861731,0
59038,32.00,31.013,0,1846,1379,290,0,3,1861731,0
59159,32.00,30.267,0,1846,1382,290,0,0,1861731,0
59279,32.00,29.885,0,1846,1382,290,0,0,1861731,0
59399,32.00,30.130,0,1846,1382,290,0,0,1861731,0
59517,32.00,29.712,0,1846,1382,290,0,0,1861731,0
59640,32.00,30.936,0,1848,1382,290,0,0,1861731,0
59769,32.00,29.888,0,1850,1346,290,0,6,1861731,0
59892,32.00,29.865,0,1858,1370,290,0,6,1861731,0
60012,33.00,30.945,0,1860,1382,290,0,0,1861731,0
