timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms,bytes_written_total,chunks_saved_total,io_flush_ms
45420,31.00,30.439,0,1449,1375,288,0,0,1858771,369,324105,592,369
45538,31.00,30.892,0,1449,1382,288,0,0,1858771,369,324105,592,369
45661,31.00,30.341,0,1449,1382,288,0,0,1858771,369,324105,592,369
45782,31.00,29.422,0,1449,1382,288,0,0,1858771,369,324105,592,369
45905,31.00,30.254,0,1451,1382,288,0,0,1858771,369,324105,592,369
46026,33.00,30.437,0,1451,1382,288,0,0,1858771,369,324105,592,369
46145,33.00,30.198,0,1451,1382,288,0,0,1858771,369,324105,592,369
46265,33.00,29.851,0,1459,1373,288,0,0,1858771,369,324105,592,369
46385,33.00,30.462,0,1461,1382,288,0,0,1858771,369,324105,592,369
46507,33.00,30.164,0,1461,1382,288,0,0,1858771,369,324105,592,369
46627,33.00,30.107,0,1461,1382,288,0,0,1858771,369,324105,592,369
46746,33.00,29.765,0,1461,1382,288,0,0,1858771,369,324105,592,369
46866,33.00,29.867,0,1461,1382,288,0,0,1858771,369,324105,592,369
46985,33.00,29.568,0,1461,1382,288,0,0,1858771,369,324105,592,369
47104,33.00,30.094,0,1469,1364,288,0,0,1858771,369,324105,592,369
47228,33.00,30.061,0,1473,1382,288,0,0,1858771,369,324105,592,369
47343,33.00,29.937,0,1473,1382,288,0,0,1858771,369,324105,592,369
47463,33.00,29.841,0,1473,1382,288,0,0,1858771,369,324105,592,369
47583,33.00,29.685,0,1477,1372,288,0,0,1858771,369,324105,592,369
47704,33.00,30.334,0,1479,1382,288,0,0,1858771,369,324105,592,369
47823,33.00,29.588,0,1479,1382,288,0,0,1858771,369,324105,592,369
47943,33.00,30.031,0,1479,1382,288,0,0,1858771,369,324105,592,369
48064,34.00,31.185,0,1483,1359,288,0,0,1858771,369,324105,592,369
48182,34.00,28.668,0,1487,1382,288,0,0,1858771,369,324105,592,369
48302,34.00,29.723,0,1489,1382,288,0,0,1858771,369,324105,592,369
48423,34.00,30.736,0,1489,1382,288,0,0,1858771,369,324105,592,369
48543,34.00,30.055,0,1489,1382,288,0,0,1858771,369,324105,592,369
48663,34.00,30.550,0,1495,1380,288,0,0,1858771,369,324105,592,369
48783,34.00,29.833,0,1495,1381,288,0,0,1858771,369,324105,592,369
48903,34.00,30.310,0,1495,1381,288,0,0,1858771,369,324105,592,369
49024,33.00,30.336,0,1495,1381,288,0,0,1858771,369,324105,592,369
49143,33.00,29.855,0,1497,1381,288,0,0,1858771,369,324105,592,369
49263,33.00,29.938,0,1497,1381,288,0,0,1858771,369,324105,592,369
49383,33.00,29.717,0,1497,1381,288,0,0,1858771,369,324105,592,369
49503,33.00,30.012,0,1505,1372,288,0,0,1858771,369,324105,592,369
49624,33.00,30.082,0,1507,1382,288,0,0,1858771,369,324105,592,369
49744,33.00,30.346,0,1507,1382,288,0,0,1858771,369,324105,592,369
49863,33.00,29.745,0,1509,1382,288,0,0,1858771,369,324105,592,369
49984,33.00,29.676,0,1509,1382,288,0,0,1858771,369,324105,592,369
50104,33.00,30.262,0,1509,1382,288,0,0,1858771,369,324105,592,369
50225,33.00,30.000,0,1511,1346,288,0,0,1858771,369,324105,592,369
50346,33.00,30.592,0,1517,1370,288,0,0,1858771,369,324105,592,369
50466,33.00,29.857,0,1519,1382,288,0,0,1858771,369,324105,592,369
50586,33.00,29.995,0,1519,1382,288,0,0,1858771,369,324105,592,369
50707,33.00,30.340,0,1519,1382,288,0,0,1858771,369,324105,592,369
50830,33.00,30.347,0,1525,1382,288,0,0,1858771,369,324105,592,369
50948,33.00,30.060,0,1525,1382,288,0,0,1858771,369,324105,592,369
51072,33.00,31.099,0,1525,1382,288,0,0,1858771,369,324105,592,369
51196,33.00,31.608,0,1525,1382,288,0,0,1858771,369,324105,592,369
51319,33.00,30.222,0,1531,1365,288,0,0,1858771,369,324105,592,369
51446,33.00,31.980,0,1533,1382,288,0,0,1858771,369,324105,592,369
51568,33.00,30.571,0,1533,1382,288,0,0,1858771,369,324105,592,369
51693,33.00,31.029,0,1533,1382,288,0,0,1858771,369,324105,592,369
51818,33.00,31.467,0,1539,1369,288,0,0,1858771,369,324105,592,369
51943,33.00,31.994,0,1541,1382,288,0,0,1858771,369,324105,592,369
52070,33.00,32.456,0,1541,1382,288,0,0,1858771,369,324105,592,369
52196,33.00,32.317,0,1541,1382,288,0,0,1858771,369,324105,592,369
52323,33.00,32.731,0,1541,1382,288,0,0,1858771,369,324105,592,369
52451,33.00,31.594,0,1541,1382,288,0,0,1858771,369,324105,592,369
52582,33.00,32.814,0,1541,1382,288,0,0,1858771,369,324105,592,369
52717,33.00,34.150,0,1551,1373,288,0,0,1858771,369,324105,592,369
52844,33.00,33.825,0,1551,1382,288,0,0,1858771,369,324105,592,369
52977,31.00,34.788,0,1551,1382,288,0,0,1858771,369,324105,592,369
53077,31.00,32.394,0,1551,1382,288,0,0,1858771,369,324105,592,369
53177,31.00,33.866,0,1551,1382,288,0,0,1858771,369,324105,592,369
53279,31.00,34.279,0,1551,1382,288,0,0,1858771,369,324105,592,369
53379,31.00,33.016,0,1551,1382,288,0,0,1858771,369,324105,592,369
53514,31.00,34.393,0,1561,1364,288,0,0,1858771,369,324105,592,369
53617,31.00,33.172,0,1563,1382,288,0,0,1858771,369,324105,592,369
53725,31.00,33.189,0,1565,1382,288,0,0,1858771,369,324105,592,369
53855,31.00,34.840,0,1565,1382,288,0,0,1858771,369,324105,592,369
53955,29.00,33.517,0,1567,1378,288,0,0,1858771,369,324105,592,369
54057,29.00,33.570,0,1567,1382,288,0,0,1858771,369,324105,592,369
54158,29.00,33.314,0,1569,1382,288,0,0,1858771,369,324105,592,369
54260,29.00,33.406,0,1569,1382,288,0,0,1858771,369,324105,592,369
54364,29.00,34.012,0,1569,1382,288,0,0,1858771,369,324105,592,369
54466,29.00,34.181,0,1571,1359,288,0,0,1858771,369,324105,592,369
54570,29.00,35.310,0,1579,1377,288,0,0,1858771,369,324105,592,369
54672,29.00,33.685,0,1579,1382,288,0,0,1858771,369,324105,592,369
54775,29.00,33.604,0,1579,1382,288,0,0,1858771,369,324105,592,369
54875,29.00,32.491,0,1579,1382,288,0,0,1858771,369,324105,592,369
54978,30.00,34.367,0,1583,1369,288,0,0,1858771,369,324105,592,369
55078,30.00,34.037,0,1585,1382,288,0,0,1858771,369,324105,592,369
55180,30.00,34.723,0,1585,1382,288,0,0,1858771,369,324105,592,369
55281,30.00,35.070,0,1585,1382,288,0,0,1858771,369,324105,592,369
55382,30.00,34.681,0,1585,1382,288,0,0,1858771,369,324105,592,369
55484,30.00,34.550,0,1585,1382,288,0,0,1858771,369,324105,592,369
55586,30.00,33.491,0,1585,1382,288,0,0,1858771,369,324105,592,369
55689,30.00,31.932,0,1585,1382,288,0,0,1858771,369,324105,592,369
55789,30.00,33.206,0,1589,1355,288,0,0,1858771,369,324105,592,369
55891,30.00,34.591,0,1595,1373,288,0,0,1858771,369,324105,592,369
55991,29.00,33.193,0,1595,1382,288,0,0,1858771,369,324105,592,369
56096,29.00,36.224,0,1595,1382,288,0,0,1858771,369,324105,592,369
56230,29.00,34.709,0,1595,1382,288,0,0,1858771,369,324105,592,369
56335,29.00,36.909,0,1597,1382,288,0,0,1858771,369,324105,592,369
56464,29.00,33.402,0,1597,1382,288,0,0,1858771,369,324105,592,369
56596,29.00,32.550,0,1599,1346,288,0,0,1858771,369,324105,592,369
56728,29.00,33.340,0,1607,1370,288,0,0,1858771,369,324105,592,369
56858,29.00,32.628,0,1609,1382,288,0,0,1858771,369,324105,592,369
56984,30.00,31.032,0,1609,1382,288,0,0,1858771,369,324105,592,369
57115,30.00,33.390,0,1611,1372,288,0,0,1858771,369,324105,592,369
57245,30.00,31.717,0,1611,1382,288,0,0,1858771,369,324105,592,369
57370,30.00,31.814,0,1613,1382,288,0,0,1858771,369,324105,592,369
57499,30.00,33.518,0,1613,1382,288,0,0,1858771,369,324105,592,369
57628,30.00,31.764,0,1615,1353,288,0,0,1858771,369,324105,592,369
57751,30.00,31.099,0,1623,1377,288,0,0,1858771,369,324105,592,369
57877,30.00,30.530,0,1623,1382,288,0,0,1858771,369,324105,592,369
58004,32.00,30.731,0,1623,1382,288,0,0,1858771,369,324105,592,369
58126,32.00,31.276,0,1623,1382,288,0,0,1858771,369,324105,592,369
58250,32.00,31.023,0,1629,1381,288,0,0,1858771,369,324105,592,369
58373,32.00,31.043,0,1629,1382,288,0,0,1858771,369,324105,592,369
58496,32.00,30.372,0,1629,1382,288,0,0,1858771,369,324105,592,369
58618,32.00,30.991,0,1629,1382,288,0,0,1858771,369,324105,592,369
58741,32.00,30.057,0,1629,1382,288,0,0,1858771,369,324105,592,369
58861,32.00,30.260,0,1631,1382,288,0,0,1858771,369,324105,592,369
58983,32.00,30.875,0,1635,1361,288,0,0,1858771,369,324105,592,369
59110,32.00,29.933,0,1639,1382,288,0,0,1858771,369,324105,592,369
59227,32.00,29.843,0,1639,1382,288,0,0,1858771,369,324105,592,369
59347,32.00,30.123,0,1639,1382,288,0,0,1858771,369,324105,592,369
59467,32.00,29.963,0,1641,1382,288,0,0,1858771,369,324105,592,369
59587,32.00,29.864,0,1641,1382,288,0,0,1858771,369,324105,592,369
59707,32.00,29.917,0,1641,1382,288,0,0,1858771,369,324105,592,369
59826,32.00,29.574,0,1647,1352,288,0,0,1858771,369,324105,592,369
59945,32.00,29.720,0,1653,1376,288,0,0,1858771,369,324105,592,369
61588,34.00,29.718,0,2069,1382,288,0,0,1858771,1478,1652066,1691,1478
