timestamp_ms,fps,frame_ms,gc_pause_ms,heap_used_mb,loaded_chunks,meshed_chunks,pending_mesh_jobs,pending_io_jobs,mesh_quads,main_thread_blocked_ms,bytes_written_total,chunks_saved_total,io_flush_ms
48344,33.00,30.170,0,1967,1382,288,0,0,1865114,0,711943,1311,1029
48464,33.00,29.869,0,1967,1382,288,0,0,1865114,0,711943,1311,1029
48596,33.00,29.805,0,1973,1362,288,0,7,1865114,0,718866,1323,1041
48703,33.00,29.478,0,1983,1381,288,0,0,1865114,0,722722,1331,1048
48823,33.00,29.768,0,1983,1381,288,0,0,1865114,0,722722,1331,1048
48945,33.00,30.148,0,1983,1381,288,0,0,1865114,0,722722,1331,1048
49065,33.00,29.697,0,1985,1381,288,0,0,1865114,0,722722,1331,1048
49186,33.00,30.150,0,1985,1381,288,0,0,1865114,0,722722,1331,1048
49305,33.00,29.802,0,1985,1381,288,0,0,1865114,0,722722,1331,1048
49408,33.00,29.859,0,1993,1354,288,0,6,1865114,0,734205,1352,1070
49521,33.00,29.704,0,2007,1378,288,0,0,1865114,0,737518,1358,1075
49634,33.00,29.566,0,2007,1382,288,0,0,1865114,0,737518,1358,1075
49755,33.00,30.133,0,2007,1382,288,0,0,1865114,0,737518,1358,1075
49875,33.00,30.219,0,2007,1382,288,0,0,1865114,0,737518,1358,1075
49995,33.00,29.622,0,2007,1382,288,0,0,1865114,0,737518,1358,1075
50116,33.00,30.316,0,2009,1382,288,0,0,1865114,0,737518,1358,1075
50221,33.00,30.027,0,2017,1346,288,0,8,1865114,0,753013,1385,1100
50333,33.00,30.385,0,2033,1370,288,0,0,1865114,0,757692,1394,1107
50453,33.00,30.152,0,2037,1382,288,0,0,1865114,0,757692,1394,1107
50571,33.00,29.601,0,2037,1382,288,0,0,1865114,0,757692,1394,1107
50691,33.00,30.010,0,2037,1382,288,0,0,1865114,0,757692,1394,1107
50813,33.00,30.387,0,2045,1382,288,0,0,1865114,0,763092,1404,1118
50934,33.00,30.717,0,2045,1382,288,0,0,1865114,0,763092,1404,1118
51056,33.00,30.392,0,2047,1382,288,0,0,1865114,0,763092,1404,1118
51179,33.00,30.799,0,2047,1382,288,0,0,1865114,0,763092,1404,1118
51286,33.00,30.922,31,1274,1353,288,0,3,1865114,0,776625,1429,1170
51401,33.00,31.632,2,658,1377,288,0,0,1865114,0,778758,1433,1173
51525,33.00,32.202,0,658,1382,288,0,0,1865114,0,778758,1433,1173
51650,33.00,30.324,0,658,1382,288,0,0,1865114,0,778758,1433,1173
51785,33.00,31.202,0,666,1363,288,0,6,1865114,0,785429,1445,1184
51901,33.00,31.763,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52028,32.00,30.580,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52158,32.00,32.510,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52286,32.00,32.610,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52414,32.00,31.559,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52542,32.00,32.173,0,674,1382,288,0,0,1865114,0,789500,1452,1189
52644,32.00,40.682,0,690,1367,288,0,0,1865114,0,804332,1479,1217
52773,32.00,31.617,0,696,1382,288,0,0,1865114,0,804332,1479,1217
52905,32.00,33.315,0,696,1382,288,0,0,1865114,0,804332,1479,1217
53037,30.00,33.887,0,696,1382,288,0,0,1865114,0,804332,1479,1217
53168,30.00,34.690,0,696,1382,288,0,0,1865114,0,804332,1479,1217
53301,30.00,34.431,0,696,1382,288,0,0,1865114,0,804332,1479,1217
53419,30.00,32.173,0,708,1346,288,0,13,1865114,0,817350,1501,1241
53542,30.00,34.363,0,722,1370,288,0,0,1865114,0,826551,1515,1252
53643,30.00,34.280,0,726,1382,288,0,0,1865114,0,826551,1515,1252
53745,30.00,33.502,0,728,1382,288,0,0,1865114,0,826551,1515,1252
53879,30.00,33.477,0,728,1382,288,0,0,1865114,0,826551,1515,1252
54011,30.00,33.186,0,736,1382,288,0,0,1865114,0,833107,1525,1262
54112,30.00,32.691,0,736,1382,288,0,0,1865114,0,833107,1525,1262
54216,30.00,34.862,0,738,1382,288,0,0,1865114,0,833107,1525,1262
54318,30.00,33.287,0,738,1382,288,0,0,1865114,0,833107,1525,1262
54437,30.00,34.745,0,744,1353,288,0,6,1865114,0,847323,1547,1286
54562,30.00,34.927,0,758,1377,288,0,0,1865114,0,851498,1554,1292
54663,30.00,33.359,0,760,1382,288,0,0,1865114,0,851498,1554,1292
54768,30.00,33.598,0,760,1382,288,0,0,1865114,0,851498,1554,1292
54872,30.00,34.360,0,760,1382,288,0,0,1865114,0,851498,1554,1292
55011,29.00,37.926,0,774,1375,288,0,0,1865114,0,861909,1573,1316
55111,29.00,34.109,0,774,1382,288,0,0,1865114,0,861909,1573,1316
55212,29.00,34.563,0,774,1382,288,0,0,1865114,0,861909,1573,1316
55316,29.00,33.363,0,776,1382,288,0,0,1865114,0,861909,1573,1316
55416,29.00,33.116,0,776,1382,288,0,0,1865114,0,861909,1573,1316
55516,29.00,32.534,0,776,1382,288,0,0,1865114,0,861909,1573,1316
55620,29.00,35.663,0,776,1382,288,0,0,1865114,0,861909,1573,1316
55768,29.00,33.927,0,784,1355,288,0,11,1865114,0,870266,1588,1334
55891,29.00,34.905,0,798,1379,288,0,0,1865114,0,875903,1600,1344
55992,30.00,33.434,0,798,1382,288,0,0,1865114,0,875903,1600,1344
56098,30.00,36.335,0,798,1382,288,0,0,1865114,0,875903,1600,1344
56228,30.00,33.965,0,798,1382,288,0,0,1865114,0,875903,1600,1344
56328,30.00,30.992,0,800,1382,288,0,0,1865114,0,875903,1600,1344
56459,30.00,32.862,0,800,1382,288,0,0,1865114,0,875903,1600,1344
56559,30.00,32.773,0,800,1382,288,0,0,1865114,0,875903,1600,1344
56666,30.00,42.409,0,816,1358,288,0,0,1865114,0,895139,1636,1380
56767,30.00,33.624,0,828,1376,288,0,0,1865114,0,895139,1636,1380
56869,30.00,31.664,0,828,1382,288,0,0,1865114,0,895139,1636,1380
56995,30.00,32.633,0,828,1382,288,0,0,1865114,0,895139,1636,1380
57129,30.00,31.185,0,834,1372,288,0,1,1865114,0,898528,1644,1388
57250,30.00,31.393,0,836,1382,288,0,0,1865114,0,899548,1646,1390
57376,30.00,31.494,0,836,1382,288,0,0,1865114,0,899548,1646,1390
57506,30.00,31.647,0,836,1382,288,0,0,1865114,0,899548,1646,1390
57616,30.00,30.543,0,844,1353,288,0,10,1865114,0,907532,1664,1406
57732,30.00,31.856,0,860,1377,288,0,0,1865114,0,914026,1675,1415
57858,30.00,30.288,0,860,1382,288,0,0,1865114,0,914026,1675,1415
57985,31.00,30.629,0,860,1382,288,0,0,1865114,0,914026,1675,1415
58107,31.00,31.021,0,860,1382,288,0,0,1865114,0,914026,1675,1415
58230,31.00,30.432,0,876,1381,288,0,0,1865114,0,922881,1694,1430
58357,31.00,30.988,0,876,1382,288,0,0,1865114,0,922881,1694,1430
58479,31.00,30.765,0,876,1382,288,0,0,1865114,0,922881,1694,1430
58602,31.00,30.274,0,878,1382,288,0,0,1865114,0,922881,1694,1430
58727,31.00,30.229,0,878,1382,288,0,0,1865114,0,922881,1694,1430
58849,31.00,30.489,0,878,1382,288,0,0,1865114,0,922881,1694,1430
58954,32.00,29.989,0,884,1355,288,0,5,1865114,0,933015,1715,1454
59068,32.00,33.486,0,898,1379,288,0,0,1865114,0,935616,1721,1459
59188,32.00,29.932,0,898,1382,288,0,0,1865114,0,935616,1721,1459
59310,32.00,30.121,0,900,1382,288,0,0,1865114,0,935616,1721,1459
59431,32.00,30.178,0,900,1382,288,0,0,1865114,0,935616,1721,1459
59551,32.00,29.828,0,900,1382,288,0,0,1865114,0,935616,1721,1459
59673,32.00,30.526,0,900,1382,288,0,0,1865114,0,935616,1721,1459
59782,32.00,30.051,0,910,1346,288,0,11,1865114,0,947832,1745,1482
59893,32.00,31.319,0,926,1370,288,0,0,1865114,0,954041,1757,1492
60520,33.00,30.171,0,1176,1382,288,0,850,1865114,0,1532198,2288,2059
